"REFERENCE_FILE","DOFLOW_FILE","MODE","ALLOWLIST","REASON","REFERENCE_SHA256","DOFLOW_SHA256","JSX_PARITY","CLASS_PARITY"
"public/assets/auth/flow-login-journey.webp","apps/frontend/public/assets/auth/flow-login-journey.webp","EXCLUDED","A","D3CC801 AUTHORITY: reference auth artwork excluded","d2d655c852796b01bb6e6230f416800515c052e6932f6a5137de6e731d79f1bd","","N/A","N/A"
"public/assets/flow/emoji/flow-angry.webp","apps/frontend/public/assets/flow/emoji/flow-angry.webp","VERBATIM","","SHA-256 identical","5c77fd790393203b31f8526f429e6d2ad536f021a31254ff4aac92648909c1ab","5c77fd790393203b31f8526f429e6d2ad536f021a31254ff4aac92648909c1ab","N/A","N/A"
"public/assets/flow/emoji/flow-approved.webp","apps/frontend/public/assets/flow/emoji/flow-approved.webp","VERBATIM","","SHA-256 identical","393c2b0d1b0f7cccd9012891a07b0d0ca2e53573700416c7f0632caa9c00c993","393c2b0d1b0f7cccd9012891a07b0d0ca2e53573700416c7f0632caa9c00c993","N/A","N/A"
"public/assets/flow/emoji/flow-bored.webp","apps/frontend/public/assets/flow/emoji/flow-bored.webp","VERBATIM","","SHA-256 identical","87d13d2f2e8c85d515840bdc3c7d2ff2ef9049035a4ef45d5e6f37cd2d64f594","87d13d2f2e8c85d515840bdc3c7d2ff2ef9049035a4ef45d5e6f37cd2d64f594","N/A","N/A"
"public/assets/flow/emoji/flow-celebrate.webp","apps/frontend/public/assets/flow/emoji/flow-celebrate.webp","VERBATIM","","SHA-256 identical","c621fbedfe6590567783207af935b4d01ed3e0fe035ebce47305cf79af2c7704","c621fbedfe6590567783207af935b4d01ed3e0fe035ebce47305cf79af2c7704","N/A","N/A"
"public/assets/flow/emoji/flow-cry.webp","apps/frontend/public/assets/flow/emoji/flow-cry.webp","VERBATIM","","SHA-256 identical","a07e909be5d6d8d389017ce408a793598af09c745f840426739d6b3fa8fe55c4","a07e909be5d6d8d389017ce408a793598af09c745f840426739d6b3fa8fe55c4","N/A","N/A"
"public/assets/flow/emoji/flow-daje.webp","apps/frontend/public/assets/flow/emoji/flow-daje.webp","VERBATIM","","SHA-256 identical","8c8a1049d55480003a62298daee91b072a213e69ceae3a600a8b93a85ab1c645","8c8a1049d55480003a62298daee91b072a213e69ceae3a600a8b93a85ab1c645","N/A","N/A"
"public/assets/flow/emoji/flow-embarrassed.webp","apps/frontend/public/assets/flow/emoji/flow-embarrassed.webp","VERBATIM","","SHA-256 identical","50732230739fe06453342195c3f8aaddc799b38e9e056678e8900ca2a26862e3","50732230739fe06453342195c3f8aaddc799b38e9e056678e8900ca2a26862e3","N/A","N/A"
"public/assets/flow/emoji/flow-happy.webp","apps/frontend/public/assets/flow/emoji/flow-happy.webp","VERBATIM","","SHA-256 identical","d53229118dea7b2636526fbafd365af9bd1b92fbcd522cbf72a86075bfe86868","d53229118dea7b2636526fbafd365af9bd1b92fbcd522cbf72a86075bfe86868","N/A","N/A"
"public/assets/flow/emoji/flow-kiss.webp","apps/frontend/public/assets/flow/emoji/flow-kiss.webp","VERBATIM","","SHA-256 identical","6952df77681616a696800a3a71707b2be11284825af056273ce71986b9dd6cdd","6952df77681616a696800a3a71707b2be11284825af056273ce71986b9dd6cdd","N/A","N/A"
"public/assets/flow/emoji/flow-laugh.webp","apps/frontend/public/assets/flow/emoji/flow-laugh.webp","VERBATIM","","SHA-256 identical","bb4110805d4bb2fcea98b72e29d373e28611f4631569ddb65d8fd2e1ebf11b35","bb4110805d4bb2fcea98b72e29d373e28611f4631569ddb65d8fd2e1ebf11b35","N/A","N/A"
"public/assets/flow/emoji/flow-love.webp","apps/frontend/public/assets/flow/emoji/flow-love.webp","VERBATIM","","SHA-256 identical","9013faeb55fc3f27501e967deb7aaa1087ed4778e605766a745d928e05ae6a92","9013faeb55fc3f27501e967deb7aaa1087ed4778e605766a745d928e05ae6a92","N/A","N/A"
"public/assets/flow/emoji/flow-meditate.webp","apps/frontend/public/assets/flow/emoji/flow-meditate.webp","VERBATIM","","SHA-256 identical","ac98e247e1a48e54fdf2f7fae6d92db5719fa8a5f1757010affb3343c5a8c10b","ac98e247e1a48e54fdf2f7fae6d92db5719fa8a5f1757010affb3343c5a8c10b","N/A","N/A"
"public/assets/flow/emoji/flow-proud.webp","apps/frontend/public/assets/flow/emoji/flow-proud.webp","VERBATIM","","SHA-256 identical","b6b242f4464e5cd9080a9ad730f7b8458bdf815ff6869036be5a7aa2759ee11a","b6b242f4464e5cd9080a9ad730f7b8458bdf815ff6869036be5a7aa2759ee11a","N/A","N/A"
"public/assets/flow/emoji/flow-scared.webp","apps/frontend/public/assets/flow/emoji/flow-scared.webp","VERBATIM","","SHA-256 identical","14c38e1e55390ad04de583328ebfea4d6081351552388d40624f461156b41524","14c38e1e55390ad04de583328ebfea4d6081351552388d40624f461156b41524","N/A","N/A"
"public/assets/flow/emoji/flow-shocked.webp","apps/frontend/public/assets/flow/emoji/flow-shocked.webp","VERBATIM","","SHA-256 identical","74d6dd0c5e102b5256eec6873074bf6355b53a557c7fb9f0144564321894c09a","74d6dd0c5e102b5256eec6873074bf6355b53a557c7fb9f0144564321894c09a","N/A","N/A"
"public/assets/flow/emoji/flow-shy.webp","apps/frontend/public/assets/flow/emoji/flow-shy.webp","VERBATIM","","SHA-256 identical","83f54bfab1ccdc8a700476bac6ffac899fe7706696e25ee4ac9f3472a5b81470","83f54bfab1ccdc8a700476bac6ffac899fe7706696e25ee4ac9f3472a5b81470","N/A","N/A"
"public/assets/flow/emoji/flow-sick.webp","apps/frontend/public/assets/flow/emoji/flow-sick.webp","VERBATIM","","SHA-256 identical","542d0f59bfed7ed3f2e8914e72f2a11268c7ae13cc467b36117a892ccb7f7b41","542d0f59bfed7ed3f2e8914e72f2a11268c7ae13cc467b36117a892ccb7f7b41","N/A","N/A"
"public/assets/flow/emoji/flow-skeptical.webp","apps/frontend/public/assets/flow/emoji/flow-skeptical.webp","VERBATIM","","SHA-256 identical","7af670a9b1d02a2fb58cf0b1d5cc6334787a92b3d9540ec8732e69f5f676d6f8","7af670a9b1d02a2fb58cf0b1d5cc6334787a92b3d9540ec8732e69f5f676d6f8","N/A","N/A"
"public/assets/flow/emoji/flow-sleepy.webp","apps/frontend/public/assets/flow/emoji/flow-sleepy.webp","VERBATIM","","SHA-256 identical","a47785250f77e7c3d1789103da92fcb22e800c3dd4897e37cd4ec0498583e33b","a47785250f77e7c3d1789103da92fcb22e800c3dd4897e37cd4ec0498583e33b","N/A","N/A"
"public/assets/flow/emoji/flow-studying.webp","apps/frontend/public/assets/flow/emoji/flow-studying.webp","VERBATIM","","SHA-256 identical","caf396dfc69b720e9ac35c587db9a25c6921410f4f6d16d6ceb570dd1942333b","caf396dfc69b720e9ac35c587db9a25c6921410f4f6d16d6ceb570dd1942333b","N/A","N/A"
"public/assets/flow/emoji/flow-thinking.webp","apps/frontend/public/assets/flow/emoji/flow-thinking.webp","VERBATIM","","SHA-256 identical","bb69a0c8350ad340719c4dd753c7d5c08ddc6b67c76bebe99db48ccc230678a6","bb69a0c8350ad340719c4dd753c7d5c08ddc6b67c76bebe99db48ccc230678a6","N/A","N/A"
"public/assets/flow/emoji/flow-urgent.webp","apps/frontend/public/assets/flow/emoji/flow-urgent.webp","VERBATIM","","SHA-256 identical","f99802dc1cddafe82990c7f3890507d4094e4d6cdae23615a36fa66ed8f8311d","f99802dc1cddafe82990c7f3890507d4094e4d6cdae23615a36fa66ed8f8311d","N/A","N/A"
"public/assets/flow/emoji/flow-wink.webp","apps/frontend/public/assets/flow/emoji/flow-wink.webp","VERBATIM","","SHA-256 identical","f91838cf1764df8be88386f3a7ab96cb552b0b903bfee18178aacbbb32c1dc8b","f91838cf1764df8be88386f3a7ab96cb552b0b903bfee18178aacbbb32c1dc8b","N/A","N/A"
"public/assets/flow/emoji/flow-working.webp","apps/frontend/public/assets/flow/emoji/flow-working.webp","VERBATIM","","SHA-256 identical","240f78d599a8d71fe79bf72fb8cc9a1898d65e2e3baab9748aa3a29907fc9491","240f78d599a8d71fe79bf72fb8cc9a1898d65e2e3baab9748aa3a29907fc9491","N/A","N/A"
"public/assets/flow/empty-states/flow-all-done.webp","apps/frontend/public/assets/flow/empty-states/flow-all-done.webp","VERBATIM","","SHA-256 identical","aa9fad7ac50a8498bc1c89dedb847c7af0af1c3bf7f501035216fb5ba769c17e","aa9fad7ac50a8498bc1c89dedb847c7af0af1c3bf7f501035216fb5ba769c17e","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-activities.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-activities.webp","VERBATIM","","SHA-256 identical","a99fa0e4a3f815de138c397fb416175c96de80e6ec201a3064d2aced04d40829","a99fa0e4a3f815de138c397fb416175c96de80e6ec201a3064d2aced04d40829","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-calendar.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-calendar.webp","VERBATIM","","SHA-256 identical","c668825151a6edc8993c7c0ea2ea5236025466d3bd36e42aae9c278913bfe807","c668825151a6edc8993c7c0ea2ea5236025466d3bd36e42aae9c278913bfe807","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-chat.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-chat.webp","VERBATIM","","SHA-256 identical","100779f09cc4bba57fbb9e7cdfb78dae484645af7b95d65f7a1c0b2dcec0c897","100779f09cc4bba57fbb9e7cdfb78dae484645af7b95d65f7a1c0b2dcec0c897","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-clients.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-clients.webp","VERBATIM","","SHA-256 identical","d45f60adde08802b0289d45c45b4ff627e02faf0fa7315bb8df1e83c8cc6037e","d45f60adde08802b0289d45c45b4ff627e02faf0fa7315bb8df1e83c8cc6037e","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-files.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-files.webp","VERBATIM","","SHA-256 identical","2bb33820aba29200652c870b66447fb1351cee67128d4d68dc030fc504f0bebc","2bb33820aba29200652c870b66447fb1351cee67128d4d68dc030fc504f0bebc","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-leads.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-leads.webp","VERBATIM","","SHA-256 identical","d6c401b00a6ca828013fca0c81e872e5dbd97df314b103ba04a5ec5df282a3ee","d6c401b00a6ca828013fca0c81e872e5dbd97df314b103ba04a5ec5df282a3ee","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-notifications.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-notifications.webp","VERBATIM","","SHA-256 identical","399028ba1437b3fe7e2fc52e074b5eb92fe2fdadd5f27bcfbb3656707e08b233","399028ba1437b3fe7e2fc52e074b5eb92fe2fdadd5f27bcfbb3656707e08b233","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-payments.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-payments.webp","VERBATIM","","SHA-256 identical","065dbfb2f00a2455c0526b574324390c12b030dfb0d228639c01d33c5ed6a4e5","065dbfb2f00a2455c0526b574324390c12b030dfb0d228639c01d33c5ed6a4e5","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-projects.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-projects.webp","VERBATIM","","SHA-256 identical","e64329ea2dfb6a975ce903f0ada0f75264ca9119357bfbaa3b11daee3d855fc4","e64329ea2dfb6a975ce903f0ada0f75264ca9119357bfbaa3b11daee3d855fc4","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-search.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-search.webp","VERBATIM","","SHA-256 identical","e58e051883ac9901835f1172ebca220664bc04b8e8c1dfba7df4b6d09e15c387","e58e051883ac9901835f1172ebca220664bc04b8e8c1dfba7df4b6d09e15c387","N/A","N/A"
"public/assets/flow/empty-states/flow-empty-support.webp","apps/frontend/public/assets/flow/empty-states/flow-empty-support.webp","VERBATIM","","SHA-256 identical","d373874fb59c8a81876fba1059efeef8155ae05733aaaf11a49e02f0e93a7122","d373874fb59c8a81876fba1059efeef8155ae05733aaaf11a49e02f0e93a7122","N/A","N/A"
"public/assets/flow/manifest.json","apps/frontend/public/assets/flow/manifest.json","VERBATIM","","SHA-256 identical","99628d09697aad9395260d8f3ef51e853c49a4402b08eddca83ba8e562a1cd63","99628d09697aad9395260d8f3ef51e853c49a4402b08eddca83ba8e562a1cd63","N/A","N/A"
"public/assets/flow/mascot/flow-celebration.webp","apps/frontend/public/assets/flow/mascot/flow-celebration.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","6d9e02fbd35f7997f680b32d7a85c10510a9061721ca00250d81d4d20e8b34e9","","N/A","N/A"
"public/assets/flow/mascot/flow-default.webp","apps/frontend/public/assets/flow/mascot/flow-default.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","04272e3f2a7f5c16b70073faffb9ed1e610b74b4ed7232639799850860abe687","04272e3f2a7f5c16b70073faffb9ed1e610b74b4ed7232639799850860abe687","N/A","N/A"
"public/assets/flow/mascot/flow-error.webp","apps/frontend/public/assets/flow/mascot/flow-error.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","21744da88d5b47215177435f6377a3015e613db3ac9d1f6ce39cdb5d9ecdef0f","","N/A","N/A"
"public/assets/flow/mascot/flow-success.webp","apps/frontend/public/assets/flow/mascot/flow-success.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","813e9e989a96aa87d32e418bf9db6ec1837f4f5e9d4a5fb384e2efb2eda98098","","N/A","N/A"
"public/assets/flow/mascot/flow-support.webp","apps/frontend/public/assets/flow/mascot/flow-support.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","bb6f5bfcc7d7958c499b44fa823cadc0ac98825b80a3f6eb57df28abf2fab524","bb6f5bfcc7d7958c499b44fa823cadc0ac98825b80a3f6eb57df28abf2fab524","N/A","N/A"
"public/assets/flow/mascot/flow-thinking.webp","apps/frontend/public/assets/flow/mascot/flow-thinking.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","f41e36cc85773573d94b1792d093b2c550975909bc1dc760fb42f953c80c1894","","N/A","N/A"
"public/assets/flow/mascot/flow-warning.webp","apps/frontend/public/assets/flow/mascot/flow-warning.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","edec0847d411fa99af8fba741b2fdb67370ddd5e44c006fe27741fbe7dcbcf75","","N/A","N/A"
"public/assets/flow/mascot/flow-welcome.webp","apps/frontend/public/assets/flow/mascot/flow-welcome.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","20c3b233707b2e6874628680f809f24a807f84f906e9424cc94b1b802be726cc","","N/A","N/A"
"public/assets/flow/mascot/flow-working.webp","apps/frontend/public/assets/flow/mascot/flow-working.webp","EXCLUDED","H","Uncalled duplicate mascot pack excluded; active Flow artwork is resolved through the imported manifest","10ca5fcd729ccd9971e09df0cfb67782b46d7e9e6a032f1eefdfc5379f823cdd","","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-activities.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-activities.webp","VERBATIM","","SHA-256 identical","248a89280e8fc32d92bda76d5b6e09588041c0ce01fd3981dfaf41fcb5547877","248a89280e8fc32d92bda76d5b6e09588041c0ce01fd3981dfaf41fcb5547877","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-calendar.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-calendar.webp","VERBATIM","","SHA-256 identical","5be838b1aa58e15792741cb49da81cd503c6af206fb9316f8d570b1a2a4e2320","5be838b1aa58e15792741cb49da81cd503c6af206fb9316f8d570b1a2a4e2320","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-client.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-client.webp","VERBATIM","","SHA-256 identical","2b55bcfa8977c75cc070ae0b43dc22817ec486c4d6d80f4423344e24371ad665","2b55bcfa8977c75cc070ae0b43dc22817ec486c4d6d80f4423344e24371ad665","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-commercial.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-commercial.webp","VERBATIM","","SHA-256 identical","8cf727411c365d4e2b23e7011f32507af72af3b46677b6fba85dba9713c1c618","8cf727411c365d4e2b23e7011f32507af72af3b46677b6fba85dba9713c1c618","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-dashboard.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-dashboard.webp","VERBATIM","","SHA-256 identical","6d11de0fe51d203d6fee839d84f784ba49ff8a4c2ec11cbe5418092ee2407f76","6d11de0fe51d203d6fee839d84f784ba49ff8a4c2ec11cbe5418092ee2407f76","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-finish.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-finish.webp","VERBATIM","","SHA-256 identical","5241c8f53667f58bd5bfe344b683b670329ab6b4c69fb274dad441cec3f7c863","5241c8f53667f58bd5bfe344b683b670329ab6b4c69fb274dad441cec3f7c863","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-help.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-help.webp","VERBATIM","","SHA-256 identical","1d7e07b9438e037a758c47ad4b6ec3bd894ee7f0773604a989ded3b7e3f3d654","1d7e07b9438e037a758c47ad4b6ec3bd894ee7f0773604a989ded3b7e3f3d654","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-notifications.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-notifications.webp","VERBATIM","","SHA-256 identical","9895885e319ff07098ed48cad657faee91234423c55bd93be4ea7a2f0115e401","9895885e319ff07098ed48cad657faee91234423c55bd93be4ea7a2f0115e401","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-projects.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-projects.webp","VERBATIM","","SHA-256 identical","4f62a815a49a1bf176d59b19f5de5483ebc5e6bb955ab17dfb8f8cc8929f0c5b","4f62a815a49a1bf176d59b19f5de5483ebc5e6bb955ab17dfb8f8cc8929f0c5b","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-search.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-search.webp","VERBATIM","","SHA-256 identical","8156af0bf0a32ebab488a615c2c1fce1b53c33b1581c0a3ff49d0c411ff89046","8156af0bf0a32ebab488a615c2c1fce1b53c33b1581c0a3ff49d0c411ff89046","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-team-space.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-team-space.webp","VERBATIM","","SHA-256 identical","ef2040140cb204deaa0bca4601e98f0eae616bd1071201116686e3cf13041317","ef2040140cb204deaa0bca4601e98f0eae616bd1071201116686e3cf13041317","N/A","N/A"
"public/assets/flow/onboarding/flow-tour-welcome.webp","apps/frontend/public/assets/flow/onboarding/flow-tour-welcome.webp","VERBATIM","","SHA-256 identical","20c3b233707b2e6874628680f809f24a807f84f906e9424cc94b1b802be726cc","20c3b233707b2e6874628680f809f24a807f84f906e9424cc94b1b802be726cc","N/A","N/A"
"public/assets/flow/stickers/communication/flow-announcement.webp","apps/frontend/public/assets/flow/stickers/communication/flow-announcement.webp","VERBATIM","","SHA-256 identical","93049c7c249a9016dc5a7f9c5dc05d3108ec483f0c29422bf9c6b96dde0a8528","93049c7c249a9016dc5a7f9c5dc05d3108ec483f0c29422bf9c6b96dde0a8528","N/A","N/A"
"public/assets/flow/stickers/communication/flow-applause.webp","apps/frontend/public/assets/flow/stickers/communication/flow-applause.webp","VERBATIM","","SHA-256 identical","e4567ae83337b29dc1c555d7ede6e63cc1ea29966fd999f53c263a31c8d5a012","e4567ae83337b29dc1c555d7ede6e63cc1ea29966fd999f53c263a31c8d5a012","N/A","N/A"
"public/assets/flow/stickers/communication/flow-cool.webp","apps/frontend/public/assets/flow/stickers/communication/flow-cool.webp","VERBATIM","","SHA-256 identical","6c7fba05dccddb729d6c8b87cd65d8a90c1b746a47f15c1460fba1fe44401c6b","6c7fba05dccddb729d6c8b87cd65d8a90c1b746a47f15c1460fba1fe44401c6b","N/A","N/A"
"public/assets/flow/stickers/communication/flow-goodbye.webp","apps/frontend/public/assets/flow/stickers/communication/flow-goodbye.webp","VERBATIM","","SHA-256 identical","d175005535ff046ee142eb31917d84896a87a471fa0387981c575fbc0d46c2eb","d175005535ff046ee142eb31917d84896a87a471fa0387981c575fbc0d46c2eb","N/A","N/A"
"public/assets/flow/stickers/communication/flow-hello.webp","apps/frontend/public/assets/flow/stickers/communication/flow-hello.webp","VERBATIM","","SHA-256 identical","61298d60d7024d8d2d4071b0ca994035a0caad236e1f7db442615f8c2efa4e25","61298d60d7024d8d2d4071b0ca994035a0caad236e1f7db442615f8c2efa4e25","N/A","N/A"
"public/assets/flow/stickers/communication/flow-high-five.webp","apps/frontend/public/assets/flow/stickers/communication/flow-high-five.webp","VERBATIM","","SHA-256 identical","f3d673441dceade1f6855918dea79ce3ff32cc2aad4c756865944d480f9c00b8","f3d673441dceade1f6855918dea79ce3ff32cc2aad4c756865944d480f9c00b8","N/A","N/A"
"public/assets/flow/stickers/communication/flow-idea.webp","apps/frontend/public/assets/flow/stickers/communication/flow-idea.webp","VERBATIM","","SHA-256 identical","f9d43404b5536f873c926315220e9ebf2ed5310e05ce846a291654078b229003","f9d43404b5536f873c926315220e9ebf2ed5310e05ce846a291654078b229003","N/A","N/A"
"public/assets/flow/stickers/communication/flow-listening.webp","apps/frontend/public/assets/flow/stickers/communication/flow-listening.webp","VERBATIM","","SHA-256 identical","221e7b8533461ce37d87d45dfd8da3e1c36fbb4e9b9ad21e6088b9b1e0b58048","221e7b8533461ce37d87d45dfd8da3e1c36fbb4e9b9ad21e6088b9b1e0b58048","N/A","N/A"
"public/assets/flow/stickers/communication/flow-playful.webp","apps/frontend/public/assets/flow/stickers/communication/flow-playful.webp","VERBATIM","","SHA-256 identical","2a3384d315b056fcb0cfbc7b497816cb9decd0ec6fe765a60183f8f591237025","2a3384d315b056fcb0cfbc7b497816cb9decd0ec6fe765a60183f8f591237025","N/A","N/A"
"public/assets/flow/stickers/communication/flow-shush.webp","apps/frontend/public/assets/flow/stickers/communication/flow-shush.webp","VERBATIM","","SHA-256 identical","eacc9b9452fb91bc7ace1d2ba081616bc3a7f8b31779d3498b83bb90d80deb72","eacc9b9452fb91bc7ace1d2ba081616bc3a7f8b31779d3498b83bb90d80deb72","N/A","N/A"
"public/assets/flow/stickers/communication/flow-sorry.webp","apps/frontend/public/assets/flow/stickers/communication/flow-sorry.webp","VERBATIM","","SHA-256 identical","9708b25579e666dbacbc9e6f62ced868d74781f250b9320f928f2c337864845d","9708b25579e666dbacbc9e6f62ced868d74781f250b9320f928f2c337864845d","N/A","N/A"
"public/assets/flow/stickers/communication/flow-thanks.webp","apps/frontend/public/assets/flow/stickers/communication/flow-thanks.webp","VERBATIM","","SHA-256 identical","898c9e3888ebb44fd193768a7a843ef33b6a53481a7024217f808954d11378d5","898c9e3888ebb44fd193768a7a843ef33b6a53481a7024217f808954d11378d5","N/A","N/A"
"public/assets/flow/stickers/crm/flow-client-onboarding.webp","apps/frontend/public/assets/flow/stickers/crm/flow-client-onboarding.webp","VERBATIM","","SHA-256 identical","4f940e0d8b8d2b4672c1169669a6063fa8826854ee12c0f15029cfcb3ed89903","4f940e0d8b8d2b4672c1169669a6063fa8826854ee12c0f15029cfcb3ed89903","N/A","N/A"
"public/assets/flow/stickers/crm/flow-deal-lost.webp","apps/frontend/public/assets/flow/stickers/crm/flow-deal-lost.webp","VERBATIM","","SHA-256 identical","469406b05d8f8349237442c61c1d6e8c2b573bc6cd046f64a0999ff3225f016a","469406b05d8f8349237442c61c1d6e8c2b573bc6cd046f64a0999ff3225f016a","N/A","N/A"
"public/assets/flow/stickers/crm/flow-deal-won.webp","apps/frontend/public/assets/flow/stickers/crm/flow-deal-won.webp","VERBATIM","","SHA-256 identical","2bb0113a773646c3eb24262ec87e8c133ccec13981edd1549f780732f13d1165","2bb0113a773646c3eb24262ec87e8c133ccec13981edd1549f780732f13d1165","N/A","N/A"
"public/assets/flow/stickers/crm/flow-follow-up.webp","apps/frontend/public/assets/flow/stickers/crm/flow-follow-up.webp","VERBATIM","","SHA-256 identical","f3bc49d869e6bfd5d76b64e94f77530e1719c69d3a8324aca4fbf09286e15cf2","f3bc49d869e6bfd5d76b64e94f77530e1719c69d3a8324aca4fbf09286e15cf2","N/A","N/A"
"public/assets/flow/stickers/crm/flow-negotiation.webp","apps/frontend/public/assets/flow/stickers/crm/flow-negotiation.webp","VERBATIM","","SHA-256 identical","bbd6d2a02cce4aacb4469f7f7ee96788de9fbe0b3471dc8f345b45f4a6a47d0e","bbd6d2a02cce4aacb4469f7f7ee96788de9fbe0b3471dc8f345b45f4a6a47d0e","N/A","N/A"
"public/assets/flow/stickers/crm/flow-new-lead.webp","apps/frontend/public/assets/flow/stickers/crm/flow-new-lead.webp","VERBATIM","","SHA-256 identical","ca897efc6da50874a9566e2bbbffdd2f8f17fad42bd5bb68dac7a6e1392c3199","ca897efc6da50874a9566e2bbbffdd2f8f17fad42bd5bb68dac7a6e1392c3199","N/A","N/A"
"public/assets/flow/stickers/crm/flow-project-delivered.webp","apps/frontend/public/assets/flow/stickers/crm/flow-project-delivered.webp","VERBATIM","","SHA-256 identical","9bbbea15ab9c64e6f02f2869325952a846c2c6aa8eb8848af8b1a9984f04b157","9bbbea15ab9c64e6f02f2869325952a846c2c6aa8eb8848af8b1a9984f04b157","N/A","N/A"
"public/assets/flow/stickers/crm/flow-project-in-progress.webp","apps/frontend/public/assets/flow/stickers/crm/flow-project-in-progress.webp","VERBATIM","","SHA-256 identical","b390d3005534a6774dd45dd83054e9e330185e43aa703ad4b338952c6a71ec24","b390d3005534a6774dd45dd83054e9e330185e43aa703ad4b338952c6a71ec24","N/A","N/A"
"public/assets/flow/stickers/crm/flow-proposal-sent.webp","apps/frontend/public/assets/flow/stickers/crm/flow-proposal-sent.webp","VERBATIM","","SHA-256 identical","41e916336f2cf289e50f027f679f4ed03408dd2f5e6833dfaf6e6d0f552d9b03","41e916336f2cf289e50f027f679f4ed03408dd2f5e6833dfaf6e6d0f552d9b03","N/A","N/A"
"public/assets/flow/stickers/crm/flow-qualified.webp","apps/frontend/public/assets/flow/stickers/crm/flow-qualified.webp","VERBATIM","","SHA-256 identical","4da6091b96ff2db5fc2ae18ad470deb6658dcec79440b1153918286874a4887b","4da6091b96ff2db5fc2ae18ad470deb6658dcec79440b1153918286874a4887b","N/A","N/A"
"public/assets/flow/stickers/crm/flow-ticket-solved.webp","apps/frontend/public/assets/flow/stickers/crm/flow-ticket-solved.webp","VERBATIM","","SHA-256 identical","bb6f5bfcc7d7958c499b44fa823cadc0ac98825b80a3f6eb57df28abf2fab524","bb6f5bfcc7d7958c499b44fa823cadc0ac98825b80a3f6eb57df28abf2fab524","N/A","N/A"
"public/assets/flow/stickers/crm/flow-waiting-materials.webp","apps/frontend/public/assets/flow/stickers/crm/flow-waiting-materials.webp","VERBATIM","","SHA-256 identical","23f77d3f28b111680d5b8a0bb8fbde87f1ff214037830f68c80712dd6df2eb42","23f77d3f28b111680d5b8a0bb8fbde87f1ff214037830f68c80712dd6df2eb42","N/A","N/A"
